video_id,channel_id,published_date,video_title,video_description,likes,dislikes,views,comment_count
a-JTFLXp6_E,UCq-Fj5jknLsUf-MWSy4_brA,2016-05-13T07:30:06Z,"LOVE GAMES Full Video Song (Title Track)  | Patralekha, Gaurav Arora, Tara Alisha Berry | T-SERIES","Watch the full interview : https://youtu.be/pTD7-TZkCcw

T-Series and Vishesh Films presents LOVE GAMES video song from upcoming movie Love Games starring Patralekha, Gaurav Arora, Tara Alisha Berry. The movie is written & directed by Vikram Bhatt and produced by Vishesh Films with T-Series.

The song Love games is sung by AANCHAL SHRIVASTAVA in the music composition of SANGEET-SIDDHARTH  HALDIPUR & lyrics by KAUSAR MUNIR.

SONG - LOVE GAMES
SINGERS - AANCHAL SHRIVASTAVA
MUSIC - SANGEET-SIDDHARTH  HALDIPUR
LYRICS - KAUSAR MUNIR
Additional Programming Team - Shon Pinto , Madhur Hatiskar And Zoheb Khan.   
Recorded & Engineered By - Tanay Gajjar & Assisted By Rupak Thakur  ( Wow&Flutter Studio )   
Mixed & Mastered By - Eric Pillai (The Future Sound Of Bombay)   
Asst. Mix Engineer : Michael Edwin Pillai (The Future Sound Of Bombay) & Lucky 
MUSIC LABEL - T-SERIES

Buy it on iTunes - https://geo.itunes.apple.com/in/album/love-games-love-dangerously/id1091498653?ls=1&app=itunes

Listen it on Hungama - http://www.hungama.com/#/music/album-love-games-love-dangerously-songs/17597184

For Caller Tunes :
Love Games http://bit.ly/LoveGamess
Love Games - Phool Tha Pyasa http://bit.ly/PhoolThaLoveGames


Enjoy and stay connected with us!!

Subscribe to T-Series Channel for unlimited entertainment
http://www.youtube.com/user/tseries?sub_confirmation=1




Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us on
http://www.twitter.com/tseries

Follow us on
http://www.instagram.com/tseries.official



----------------------------------------------

Set ""Love Games"" as your caller tune - sms LGAME3 To 54646

Set ""Love Games - Phool Tha Pyasa"" as your caller tune - sms LGAME4 To 54646

______________________________

OPERATOR CODES

1.  Love Games

Vodafone Subscribers Dial 5377533570
Airtel Subscribers Dial 5432115358343
Reliance Subscribers Dial 595031924
Idea Subscribers Dial 567897533570
Tata DoCoMo Subscribers dial 5432117533570
Aircel Subscribers sms DT 5910605  To 53000
BSNL (South / East) Subscribers sms BT 7533570 To 56700
BSNL (North / West) Subscribers sms BT 5910605 To 56700
Virgin Subscribers sms TT 7533570 To 58475
MTS Subscribers sms CT 52222641228 to 55777
Videocon Subscribers dial 54321100460578
Telenor Subscribers dial 50015911859
MTNL Subscribers sms PT 7533570 To 56789


2.Love Games - Phool Tha Pyasa

Vodafone Subscribers Dial 5377533591
Airtel Subscribers Dial 5432115358325
Reliance Subscribers Dial 595031927
Idea Subscribers Dial 567897533591
Tata DoCoMo Subscribers dial 5432117533591
Aircel Subscribers sms DT 5910617  To 53000
BSNL (South / East) Subscribers sms BT 7533591 To 56700
BSNL (North / West) Subscribers sms BT 5910617 To 56700
Virgin Subscribers sms TT 7533591 To 58475
MTS Subscribers sms CT 52222641229 to 55777
Videocon Subscribers dial 54321100460579
Telenor Subscribers dial 50015911862
MTNL Subscribers sms PT 7533591 To 56789",7885,1176,3078022,120
mXhYUmv1yZg,UCq-Fj5jknLsUf-MWSy4_brA,2020-04-03T06:39:47Z,"Lyrical: Zor Ka Jhatka | Action Replayy |Akshay Kumar,Aishwarya Rai Bachchan | Daler Mehndi, Richa S","Presenting the lyrical video of the song  ""Zor Ka Jhatka"" from the bollywood Movie Action  Replayy.

Song - Zor Ka Jhatka
Film - Action  Replayy
Singer - Daler Mehndi, Richa Sharma
Additional Vocal : Master Salim
Lyricist - Irshad Kamil
Music - Pritam
Artist - Akshay Kumar, Aishwarya Rai Bachchan, Neha Dhupia, Others
Music On - T-Series
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",3912,542,226083,472
MgbIwkzyW94,UCq-Fj5jknLsUf-MWSy4_brA,2019-08-16T11:00:07Z,"Lyrical: Chhan Ke Mohalla | Action Replayy | Sunidhi Chauhan, Ritu Pathak | Pritam","Presenting the lyrical video of the song ""Chhan Ke Mohalla"" from the Bollywood movie Action Replayy. The movie features Akshay Kumar, Aishwarya Rai in the lead roles. Aditya Roy Kapoor, Neha Dhupia, Om Puri, Kirron Kher and Rajpal Yadav play supporting roles in the film. Just keeps giving us your love and keep listening to T-Series. 

SUBSCRIBE 👉 http://bit.ly/TSeriesYouTube For UNLIMITED ENTERTAINMENT!

Song - Chhan Ke Mohalla
Film - Action  Replayy
Singer - Sunidhi Chauhan, Ritu Pathak
Lyricist - Irshad Kamil
Music Director - Pritam
Artist - Akshay Kumar, Aishwarya Ray Bachchan, Neha Dhupia, Others
Music On - T-Series
___
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",5924,856,420303,477
TXsYsqNX1ns,UCq-Fj5jknLsUf-MWSy4_brA,2020-09-28T11:30:02Z,"ROYI Lyrical Video | SAANSEIN | Rajneesh Duggal, Sonarika Bhadoria | SHIBANI SUR","Presenting the lyrical video of the song ""ROYI"" from the bollywood movie SAANSEIN, The movie is an Indian romantic horror film directed by Rajiv S Ruia and produced by Goutam Jain. The film stars Rajneesh Duggal, Sonarika Bhadoria, Hiten Tejwani & Neetha Shetty.

Song ♫Also Available On:
iTunes: https://geo.itunes.apple.com/in/album/saansein-original-motion-picture/id1169468047?ls=1&app=itunes
Hungama : http://www.hungama.com/#/music/album-saansein-songs/22023918
Saavn: http://www.saavn.com/s/album/hindi/Saansein-2016/kOIapIiTFJA_

Song Credits: 
SONG : ROYI 
MUSIC : VIVEK KAR
LYRICS :  KUMAAR
SINGER : SHIBANI SUR
PROGRAMMER : SOM RIGGS
MIX AND MASTER :  PRITHVI SHARMA


For Caller Tunes :
Royi  http://bit.ly/2evoG33
Royi - Saanse Meri http://bit.ly/2dM9Sf9
Royi - Suna Suna Lage  http://bit.ly/2e87d1P
Set ""Royi "" as your caller tune - sms SANSN15 To 54646
Set ""Royi - Saanse Meri"" as your caller tune - sms SANSN16 To 54646
Set ""Royi - Suna Suna Lage"" as your caller tune -sms SANSN17 To 54646
________________________________________
Operator Codes: 
1. Royi
Vodafone Subscribers Dial 5378696049
Airtel Subscribers Dial 5432115950974
Reliance Subscribers SMS CT 8696049 to 51234
Idea Subscribers Dial 567898696049
Tata DoCoMo Subscribers dial 5432118696049
Aircel Subscribers sms DT 6410589  To 53000
BSNL (South / East) Subscribers sms BT 8696049 To 56700
BSNL (North / West) Subscribers sms BT 6410589 To 56700
Virgin Subscribers sms TT 8696049 To 58475
MTS Subscribers  sms CT 6410296 to 55777
Videocon Subscribers dial 54321100505982
Telenor Subscribers dial 50016410266
MTNL Subscribers sms PT 8696049 To 56789

 2. Royi - Saanse Meri
Vodafone Subscribers Dial 5378696050
Airtel Subscribers Dial 5432115951068
Reliance Subscribers SMS CT 8696050 to 51234
Idea Subscribers Dial 567898696050
Tata DoCoMo Subscribers dial 5432118696050
Aircel Subscribers sms DT 6410591  To 53000
BSNL (South / East) Subscribers sms BT 8696050 To 56700
BSNL (North / West) Subscribers sms BT 6410591 To 56700
Virgin Subscribers sms TT 8696050 To 58475
MTS Subscribers  sms CT 6410298 to 55777
Videocon Subscribers dial 54321100505984
Telenor Subscribers dial 50016410268
MTNL Subscribers sms PT 8696050 To 56789

3. Royi - Suna Suna Lage
Vodafone Subscribers Dial 5378696030
Airtel Subscribers Dial 5432115950959
Reliance Subscribers SMS CT 8696030 to 51234
Idea Subscribers Dial 567898696030
Tata DoCoMo Subscribers dial 5432118696030
Aircel Subscribers sms DT 6410592  To 53000
BSNL (South / East) Subscribers sms BT 8696030 To 56700
BSNL (North / West) Subscribers sms BT 6410592 To 56700
Virgin Subscribers sms TT 8696030 To 58475
MTS Subscribers  sms CT 6410299 to 55777
Videocon Subscribers dial 54321100505985
Telenor Subscribers dial 50016410269
MTNL Subscribers sms PT 8696030 To 56789
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",17152,1393,575587,2940
I_N5DtfqdwM,UCq-Fj5jknLsUf-MWSy4_brA,2012-09-28T12:30:10Z,"Tujhe Dekh Ke Armaan Jaage By Himesh Reshammiya , Shreya Ghoshal | Kajraare","Here is the song ""Tujhe Dekh ke Armaan Jaage"" from the Bolllywood movie 'Kajraare' featuring Himesh Reshammiya. The lyrics are penned by Sameer and the song is sung by Himesh Reshammiya and Shreya Ghoshal. 

Song - Tujhe Dekh Ke Armaan Jaage
Film - Kajraare
Singer - Himesh Reshammiya, Shreya Ghoshal
Lyricist - Sameer
Music Director - Himesh Reshammiya
Artist - Himesh Reshammiya, Mona Laizza, Amrita Singh, Natasha Sinha, Gaurav Chanana, Javed Sheikh, Gulshan Grover, Adnan Shah
Music On - T-Series

Enjoy and stay connected with us!! 


SUBSCRIBE our channel for unlimited entertainment
http://www.youtube.com/tseries

 


Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us on
http://www.twitter.com/Tseries",16467,2403,6955002,670
1cFiDAuNh0U,UCq-Fj5jknLsUf-MWSy4_brA,2019-07-18T07:24:23Z,"Ashwini Ye Na Video | Ye Re Ye Re Paisa 2 | Avdhoot Gupte, Mugdha Karhade | Troy Arif","Presenting Marathi video song Ashwini Ye Na from the movie Ye Re Ye Re Paisa 2. 

Song: Ashwini Ye Na 
Movie: Ye re ye re Paisa 2 
Singers- Avadhoot Gupte, Mugdha Karhade
Music Recreated by Troy Arif 
Lyrics- Shantaram Nandgaonkar 

Music Arranged by  Troydin Gomes Joel Crasto and Gibson George  
Music Production & Additional Arrangement by Meghdeep Bose
Guitars- Meghdeep Bose
Mixed and Mastered by Aftab Khan@Headroom studio 
Assisted by Vatsal Chevli
Vocals recorded by Avdhoot Wadkar at Ajivasan studio

ORIGINAL CREDITS
Song  : ASHWINI YE NA
 Singer : KISHORE KUMAR, ANURADHA PAUDWAL 
Music : ARUN PAUDWAL 
Lyrics : SHANTARAM NANDGAONKAR 
Film : GAMMAT JAMMAT

Music Label : T-Series

___
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",4992,1017,508193,495
889Eg3d3Bys,UCq-Fj5jknLsUf-MWSy4_brA,2019-11-11T11:55:02Z,"Dabangg 3: Munna Badnaam Hua | Salman Khan,Sonakshi S,Saiee M| Badshah,Kamaal K,Mamta S |Sajid Wajid","Presenting the fourth full song ""Munna Badnaam Hua"" from the most awaited movie Dabangg 3. The film features Salman Khan, Sonakshi Sinha in the leading roles along with Arbaaz Khan and Saiee Manjrekar. Dabangg 3 is directed by Prabhu Deva.

India's most badass and lovable cop Chulbul Robinhood Pandey is back with 'Dabangg 3'. 

#Dabangg3 #Dabangg3Song #SalmanKhan

Salman Khan Films in Association With Saffron Broadcast & Media Limited Present Dabangg3 an Arbaaz Khan Production.
----------------------------------------------------------------
Make your TikTok Video Here: 
MUNNA BADNAAM HUA  https://www.tiktokv.com/i18n/share/music/6758324483565553666 
MUNNA BADNAAM HUA 2 https://www.tiktokv.com/i18n/share/music/6758324942049134594
----------------------------------------------------------------
♪Full Song Available on♪ 
iTunes: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-iTunes
Hungama: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-Hungama
Wynk: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-Wynk
Gaana: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-Gaana
JioSaavn: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-JioSaavn
Apple Music: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-AppleMusic
Amazon Prime Music: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-AmazonPrimeMusic
Spotify: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-Spotify
Google Play: http://bit.ly/Munna-Badnaam-Hua-From-Dabangg3-GooglePlay

For Caller Tunes :
Munna Badnaam Hua http://bit.ly/2rGenRz
Munna Badnaam Hua - Pyaar Mein Aise Pagla http://bit.ly/2phC029
Munna Badnaam Hua - Innocent Se Pehle http://bit.ly/2NL2lix
Munna Badnaam Hua - Collar Pe Chasma Tikaake http://bit.ly/33I32yy
Munna Badnaam Hua - Model Jaisi Body Hai http://bit.ly/2KiA5S6

Set as Caller Tune:
Set ""Munna Badnaam Hua "" as your caller tune -sms DBANG11 To 54646
Set ""Munna Badnaam Hua - Pyaar Mein Aise Pagla"" as your caller tune - sms DBANG12 To 54646
Set ""Munna Badnaam Hua - Innocent Se Pehle"" as your caller tune -sms DBANG13 To 54646
Set ""Munna Badnaam Hua - Collar Pe Chasma Tikaake"" as your caller tune - sms DBANG14 To 54646
Set ""Munna Badnaam Hua - Model Jaisi Body Hai"" as your caller tune - sms DBANG15 To 54646
________________________________________
♫SONG CREDITS♫
♫ Song- Munna Badnaam Hua
♫ Music: SAJID WAJID 
♫ Singers: Badshah, Kamaal Khan, Mamta Sharma 
♫ Lyricists: Danish Sabri 
♫ Rap Lyrics: Badshah 
♫Music produced & conducted by Aditya Dev 

♫ Backup Vocals:  Ashish Sehgal, Rahul Kothari,  Abhishek Jhanwar, Kaushtuk Gupta, Subodhh Sharma, Sameer Khan Royal, 
Sajid Masood 
♫Rhythm arrangement & Percussions by Nitin Shankar 
♫Mixed & Mastered by: Eric Pillai @ Future Sound of Bombay 
♫Assisted by: Michael Edwin Pillai 
♫Sajid Wajid’s Assistants: Ashish Sehgal, Uvie, Rahul Kothari, Sajid Masood, Abdullah Khan, Sameer Khan Royal 
♫Recorded by: Abani Tanti & Pankaj Kaushik @ Taaleem Studio 
♫Original soundtrack composed and designed by SAJID WAJID
♫ Music Label: T-Series 
________________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",233673,19257,12147453,13278
ysB7bH6xUBg,UCq-Fj5jknLsUf-MWSy4_brA,2020-03-07T12:47:32Z,"Full Audio: Get Ready to Fight Reloaded | Baaghi 3 | Tiger, Shraddha| Pranaay, Siddharth Basrur","Presenting the full audi song ""Get Ready to Fight - Reloaded"" from the Bollywood movie #Baaghi3, The song is sung by Pranaay feat. Siddharth Basrur, music is given by Pranaay.

A Sajid Nadiadwala Franchise
Directed by Ahmed Khan 
Produced by Sajid Nadiadwala
Presented & Co-produced by Fox Star Studios
A Nadiadwala Grandson Entertainment production

Baaghi 3 Movie ► Releasing on 6th March 2020.
---------------------------------------------------------------
Connect with T-SERIES: 👉 http://bit.ly/TSeriesYouTube
----------------------------------------------------------------
Tiger Shroff as Ronnie
Shraddha Kapoor as Siya
Riteish Deshmukh as Vikram 
Ankita Lokhande as Ruchi 
----------------------------------------------------------------
♪Stream the Full Song Here♪ 
Spotify: http://bit.ly/GetReadyToFightReloaded-Spotify
JioSaavn: http://bit.ly/GetReadyToFightReloaded-JioSaavn
Apple Music: http://bit.ly/GetReadyToFightReloaded-AppleMusic
iTunes: http://bit.ly/GetReadyToFightReloaded-iTunes
Amazon Prime Music: http://bit.ly/GetReadyToFightReloaded-AmazonPrimeMusic
Hungama: http://bit.ly/GetReadyToFightReloaded-Hungama
Resso : http://bit.ly/GetReadyToFightReloaded-Resso
Gaana: http://bit.ly/GetReadyToFightReloaded-Gaana
Google Play: http://bit.ly/GetReadyToFightReloaded-GooglePlay


Song: Get Ready to Fight - Reloaded 
Singer - Pranaay feat. Siddharth Basrur 
Music - Pranaay 
Lyrics - Ginny Diwan 
Programmed by  - Sparsh Agrawal and Pranaay 
Mixed and Mastered by - Bashab Bhattacharjee
Music Label - T-Series 

Original Credits:
Movie: Baaghi
Song - Get Ready To Fight
Singers - Benny Dayal and Siddharth Basrur
Music - Pranay Rijia
Lyrics -  Sabbir Khan and Rahul B. Seth
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",6553,487,438798,315
vhXJM7_dBTY,UCq-Fj5jknLsUf-MWSy4_brA,2020-04-12T13:30:08Z,Lyrical: Nazrein Milaana Nazrein Churaana | Jaane Tu Ya Jaane Na | Imran Khan | Genelia D'Souza,"Presenting the lyrical video ""Nazrein Milaana Nazrein Churaana "" from the Bollywood movie Jaane Tu... Ya Jaane Na. The film is a romantic comedy, written and directed by Abbas Tyrewala. The film stars Imran Khan and Genelia D'Souza in the lead roles.

Song - Nazrein Milaana Nazrein Churaana
Film - Jaane Tu... Ya Jaane Na
Singer - Anupama Deshpandey, Benny Dayal, Satish Chakravarthy, Naresh Iyer, Darshana, Tanvi, Swetha Bhargavee
Lyricist - Abbas Tyrewala
Music Director - A.R. Rahman
Artist - Imran Khan, Genelia Dsouza, Manjari Fadnis, Nirav Mehta, Karan Makhija
Music On - T-Series
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",4878,886,249035,711
adTkTTJUCfw,UCq-Fj5jknLsUf-MWSy4_brA,2020-09-26T05:30:11Z,"Pal Pal (Full Video Song) Ahmad Shaad Safwi Feat. Ajaz Khan, Sahar Afsha | New Hindi Song 2020","Presenting brand new song PAL PAL in the voice of Ahmad Shaad Safwi featuring Ajaz Khan & Sahar Afsha. The song is composed by Ajay Nagarkoti and penned by Ajay Nagarkoti & Farhaan KN. 

♪Stream the Full Song Here♪ 
Spotify: http://bit.ly/PalPal-Spotify
Hungama: http://bit.ly/PalPal-Hungama
Gaana: http://bit.ly/PalPal-Gaana
Apple Music: http://bit.ly/PalPal-AppleMusic
Amazon Prime Music: http://bit.ly/PalPal-AmazonPrimeMusic
Wynk: http://bit.ly/PalPal-Wynk
Resso: http://bit.ly/PalPal-Resso
iTunes: http://bit.ly/PalPal-iTunes
Google Play: http://bit.ly/PalPal-GooglePlay

Song: Pal Pal 
Singer: Ahmad Shaad Safwi 
Additional Voice: Ajay Nagarkoti
Music Director:  Ajay Nagarkoti
Lyrics: Ajay Nagarkoti & Farhaan KN
Music production: Ayon Manna 
Additional production: Arjit & Saurav
Vocals recorded @ Let' s Record U.k by far Vibhu pranat dixit 
Vocal processed @ SRV studio Haldwani 
Mixed  by Saurav Pokhariya I
Mastered by Ajay Nagarkotit HD
Ek Numbar Production Presents
Producer : Ajaz Khan & Aisha Khan 
Concept : Ajaz Khan 
Direction : Shadab Siddiqui
DOP : K Rajkumar
Editor : Nitish Chandra
Creative Director : Danish Khan
Casting : Noor Siddique
Choreographer : Chirag Zaveri
Teaser Edit : Bunty saroj mohanty
Cast : Ajaz Khan,Sahar Afsha

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",68928,15650,6774957,11003
LTT4MYQqz4o,UCq-Fj5jknLsUf-MWSy4_brA,2015-01-30T11:32:35Z,"'DJ' Video Song | Hey Bro | Sunidhi Chauhan, Feat. Ali Zafar | Ganesh Acharya | T-Series","Watch the second song from the movie Hey Bro 'DJ' in the voice of Sunidhi Chauhan and Ali Zafar exclusively on T-series.

SONG: DJ
SINGER: SUNIDHI CHAUHAN, FEAT. ALI ZAFAR
MUSIC DIRECTOR: NITZ ‘N’ SONY
LYRICS: PRANAV VATSA
MUSIC ON T-SERIES

Buy it from iTunes - https://itunes.apple.com/in/album/hey-bro-original-motion-picture/id966154157

Set it as your caller tune - 
Dj http://bit.ly/DjHyb
Dj - Saiyan Maare  http://bit.ly/saaiyanmDj
Dj - Tune Mere Dil Ka  http://bit.ly/tunemereDj

SMS HYB To 54646

Enjoy and stay connected with us!!

Subscribe T-Series channel for unlimited entertainment
http://www.youtube.com/tseries




Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us on
http://www.twitter.com/tseries",297042,43532,141283655,10221
